time	x	z	theta_m[deg]	theta[deg]	dx	dz	dtheta_m[deg]	dtheta[deg]	r	torque	hand2bar	
2.738	-0.0576045	-2.57061	-1433.16	115.701	-0.559154	-5.74504	-545.455	-276.393	0.0198575	0	0.170207
2.739	-0.0581576	-2.57637	-1433.71	115.426	-0.547085	-5.76651	-545.455	-273.223	0.0198795	0	0.170207
2.74	-0.0586987	-2.58215	-1434.26	115.154	-0.535223	-5.78814	-545.455	-270.046	0.0198997	0	0.170207
2.741	-0.0592281	-2.58795	-1434.81	114.886	-0.523566	-5.80991	-545.455	-266.862	0.019918	0	0.170207
2.742	-0.0597459	-2.59377	-1435.36	114.621	-0.512111	-5.83183	-545.455	-263.673	0.0199344	0	0.170207
2.743	-0.0602523	-2.59961	-1435.91	114.359	-0.500857	-5.85389	-545.455	-260.477	0.019949	0	0.170207
2.744	-0.0607477	-2.60547	-1436.46	114.1	-0.4898	-5.87609	-545.455	-257.275	0.0199618	0	0.170207
2.745	-0.061232	-2.61136	-1437	113.844	-0.478938	-5.89842	-545.455	-254.068	0.0199727	0	0.170207
2.746	-0.0617056	-2.61727	-1437.55	113.592	-0.468267	-5.92088	-545.455	-250.855	0.0199818	0	0.170207
2.747	-0.0621686	-2.6232	-1438.1	113.342	-0.457783	-5.94347	-545.455	-247.636	0.019989	0	0.170207
2.748	-0.0626212	-2.62916	-1438.65	113.096	-0.447483	-5.96617	-545.455	-244.412	0.0199944	0	0.170207
2.749	-0.0630636	-2.63514	-1439.19	112.854	-0.437361	-5.98899	-545.455	-241.183	0.019998	0	0.170207
2.75	-0.063496	-2.64114	-1439.74	112.614	-0.427415	-6.01193	-545.455	-237.948	0.0199998	0	0.170207
2.751	-0.0639185	-2.64716	-1440.29	112.378	-0.41764	-6.03497	-545.455	-234.708	0.0199998	0	0.170207
2.752	-0.0643313	-2.65321	-1440.83	112.145	-0.408031	-6.05811	-545.455	-231.464	0.0199979	0	0.170207
2.753	-0.0647346	-2.65928	-1441.37	111.915	-0.398584	-6.08136	-545.455	-228.215	0.0199942	0	0.170207
2.754	-0.0651286	-2.66537	-1441.92	111.688	-0.389295	-6.1047	-545.455	-224.961	0.0199888	0	0.170207
2.755	-0.0655133	-2.67148	-1442.46	111.465	-0.38016	-6.12813	-545.455	-221.703	0.0199815	0	0.170207
2.756	-0.0658889	-2.67762	-1443.01	111.245	-0.371175	-6.15166	-545.455	-218.44	0.0199725	0	0.170207
2.757	-0.0662557	-2.68379	-1443.55	111.028	-0.362336	-6.17527	-545.455	-215.173	0.0199617	0	0.170207
2.758	-0.0666137	-2.68998	-1444.09	110.814	-0.35364	-6.19897	-545.455	-211.902	0.019949	0	0.170207
2.759	-0.066963	-2.69619	-1444.63	110.604	-0.345083	-6.22274	-545.455	-208.626	0.0199347	0	0.170207
2.76	-0.0673039	-2.70242	-1445.17	110.397	-0.336663	-6.2466	-545.455	-205.347	0.0199185	0	0.170207
2.761	-0.0676364	-2.70868	-1445.72	110.193	-0.328375	-6.27053	-545.455	-202.064	0.0199005	0	0.170207
2.762	-0.0679607	-2.71496	-1446.26	109.993	-0.320219	-6.29453	-545.455	-198.777	0.0198808	0	0.170207
2.763	-0.0682769	-2.72127	-1446.8	109.796	-0.312191	-6.31861	-545.455	-195.487	0.0198594	0	0.170207
2.764	-0.0685851	-2.7276	-1447.34	109.602	-0.30429	-6.34276	-545.455	-192.193	0.0198362	0	0.170207
2.765	-0.0688855	-2.73395	-1447.88	109.411	-0.296512	-6.36697	-545.455	-188.896	0.0198112	0	0.170207
2.766	-0.0691782	-2.74033	-1448.42	109.224	-0.288857	-6.39125	-545.455	-185.595	0.0197844	0	0.170207
2.767	-0.0694632	-2.74674	-1448.96	109.04	-0.281322	-6.41559	-545.455	-182.291	0.0197559	0	0.170207
2.768	-0.0697409	-2.75316	-1449.5	108.86	-0.273906	-6.43999	-545.455	-178.984	0.0197257	0	0.170207
2.769	-0.0700111	-2.75962	-1450.04	108.682	-0.266607	-6.46445	-545.455	-175.674	0.0196937	0	0.170207
2.77	-0.0702741	-2.76609	-1450.58	108.508	-0.259423	-6.48897	-545.455	-172.361	0.01966	0	0.170207
2.771	-0.07053	-2.77259	-1451.12	108.338	-0.252353	-6.51355	-545.455	-169.045	0.0196245	0	0.170207
2.772	-0.0707789	-2.77912	-1451.66	108.17	-0.245395	-6.53819	-545.455	-165.727	0.0195873	0	0.170207
2.773	-0.0710208	-2.78567	-1452.2	108.006	-0.238548	-6.56288	-545.455	-162.406	0.0195483	0	0.170207
2.774	-0.071256	-2.79225	-1452.74	107.845	-0.23181	-6.58762	-545.455	-159.082	0.0195076	0	0.170207
2.775	-0.0714845	-2.79885	-1453.28	107.688	-0.22518	-6.61241	-545.455	-155.755	0.0194652	0	0.170207
2.776	-0.0717064	-2.80547	-1453.82	107.534	-0.218656	-6.63725	-545.455	-152.427	0.019421	0	0.170207
2.777	-0.0719218	-2.81212	-1454.36	107.383	-0.212236	-6.66214	-545.455	-149.095	0.0193751	0	0.170207
2.778	-0.0721309	-2.8188	-1454.9	107.236	-0.205919	-6.68708	-545.455	-145.762	0.0193275	0	0.170207
2.779	-0.0723337	-2.82549	-1455.44	107.092	-0.199703	-6.71207	-545.455	-142.427	0.0192782	0	0.170207
2.78	-0.0725303	-2.83222	-1455.98	106.951	-0.193587	-6.7371	-545.455	-139.089	0.0192272	0	0.170207
2.781	-0.0727209	-2.83897	-1456.52	106.813	-0.187568	-6.76217	-545.455	-135.749	0.0191744	0	0.170207
2.782	-0.0729055	-2.84574	-1457.06	106.679	-0.181645	-6.78729	-545.455	-132.408	0.0191199	0	0.170207
2.783	-0.0730842	-2.85254	-1457.6	106.549	-0.175816	-6.81245	-545.455	-129.064	0.0190638	0	0.170207
2.784	-0.0732572	-2.85937	-1458.14	106.421	-0.170079	-6.83765	-545.455	-125.719	0.0190059	0	0.170207
2.785	-0.0734244	-2.86622	-1458.68	106.297	-0.164432	-6.86289	-545.455	-122.372	0.0189463	0	0.170207
2.786	-0.0735861	-2.87309	-1459.22	106.176	-0.158873	-6.88816	-545.455	-119.023	0.0188851	0	0.170207
2.787	-0.0737422	-2.88	-1459.76	106.059	-0.1534	-6.91348	-545.455	-115.673	0.0188221	0	0.170207
2.788	-0.0738929	-2.88692	-1460.3	105.945	-0.148012	-6.93882	-545.455	-112.321	0.0187575	0	0.170207
2.789	-0.0740383	-2.89387	-1460.84	105.834	-0.142705	-6.96421	-545.455	-108.968	0.0186912	0	0.170207
2.79	-0.0741783	-2.90085	-1461.38	105.727	-0.137478	-6.98963	-545.455	-105.613	0.0186232	0	0.170207
2.791	-0.0743132	-2.90785	-1461.92	105.623	-0.132328	-7.01508	-545.455	-102.257	0.0185536	0	0.170207
2.792	-0.074443	-2.91488	-1462.47	105.523	-0.127254	-7.04056	-545.455	-98.8999	0.0184822	0	0.170207
2.793	-0.0745678	-2.92193	-1463.01	105.425	-0.122252	-7.06607	-545.455	-95.5414	0.0184093	0	0.170207
2.794	-0.0746875	-2.92901	-1463.55	105.332	-0.117321	-7.09162	-545.455	-92.1818	0.0183347	0	0.170207
2.795	-0.0748024	-2.93612	-1464.09	105.241	-0.112459	-7.11719	-545.455	-88.8211	0.0182584	0	0.170207
2.796	-0.0749125	-2.94325	-1464.63	105.154	-0.107662	-7.14279	-545.455	-85.4594	0.0181805	0	0.170207
2.797	-0.0750178	-2.9504	-1465.17	105.07	-0.102929	-7.16842	-545.455	-82.0967	0.018101	0	0.170207
2.798	-0.0751184	-2.95758	-1465.71	104.99	-0.0982564	-7.19407	-545.455	-78.7331	0.0180198	0	0.170207
2.799	-0.0752143	-2.96479	-1466.25	104.913	-0.0936427	-7.21975	-545.455	-75.3686	0.017937	0	0.170207
2.8	-0.0753057	-2.97202	-1466.79	104.839	-0.089085	-7.24546	-545.455	-72.0034	0.0178526	0	0.170207
2.801	-0.0753925	-2.97928	-1467.34	104.769	-0.0845809	-7.27118	-545.455	-68.6374	0.0177666	0	0.170207
2.802	-0.0754749	-2.98657	-1467.88	104.702	-0.0801277	-7.29693	-545.455	-65.2707	0.0176791	0	0.170207
2.803	-0.0755528	-2.99388	-1468.42	104.638	-0.075723	-7.32271	-545.455	-61.9034	0.0175899	0	0.170207
2.804	-0.0756263	-3.00121	-1468.96	104.578	-0.071364	-7.3485	-545.455	-58.5355	0.0174991	0	0.170207
2.805	-0.0756955	-3.00857	-1469.5	104.521	-0.0670481	-7.37431	-545.455	-55.1671	0.0174068	0	0.170207
2.806	-0.0757604	-3.01596	-1470.04	104.468	-0.0627729	-7.40015	-545.455	-51.7982	0.0173129	0	0.170207
2.807	-0.0758211	-3.02337	-1470.59	104.418	-0.0585355	-7.426	-545.455	-48.4288	0.0172174	0	0.170207
2.808	-0.0758775	-3.03081	-1471.13	104.371	-0.0543333	-7.45187	-545.455	-45.0592	0.0171204	0	0.170207
2.809	-0.0759298	-3.03828	-1471.67	104.327	-0.0501636	-7.47775	-545.455	-41.6892	0.0170219	0	0.170207
2.81	-0.0759778	-3.04577	-1472.21	104.287	-0.0460238	-7.50366	-545.455	-38.3189	0.0169218	0	0.170207
2.811	-0.0760218	-3.05328	-1472.75	104.251	-0.0419111	-7.52958	-545.455	-34.9484	0.0168202	0	0.170207
2.812	-0.0760617	-3.06083	-1473.3	104.217	-0.0378228	-7.55551	-545.455	-31.5777	0.016717	0	0.170207
2.813	-0.0760975	-3.06839	-1473.84	104.188	-0.0337561	-7.58146	-545.455	-28.2069	0.0166124	0	0.170207
2.814	-0.0761292	-3.07599	-1474.38	104.161	-0.0297083	-7.60742	-545.455	-24.8361	0.0165063	0	0.170207
2.815	-0.0761569	-3.08361	-1474.92	104.138	-0.0256767	-7.63339	-545.455	-21.4652	0.0163986	0	0.170207
2.816	-0.0761806	-3.09126	-1475.46	104.118	-0.0216584	-7.65938	-545.455	-18.0944	0.0162895	0	0.170207
2.817	-0.0762002	-3.09893	-1476.01	104.102	-0.0176507	-7.68537	-545.455	-14.7236	0.016179	0	0.170207
2.818	-0.0762159	-3.10663	-1476.55	104.089	-0.0136508	-7.71138	-545.455	-11.353	0.0160669	0	0.170207
2.819	-0.0762275	-3.11435	-1477.09	104.079	-0.00965589	-7.7374	-545.455	-7.98256	0.0159535	0	0.170207
2.82	-0.0762352	-3.1221	-1477.63	104.073	-0.00566317	-7.76342	-545.455	-4.61233	0.0158386	0	0.170207
2.821	-0.0762388	-3.12988	-1478.18	104.07	-0.00166985	-7.78946	-545.455	-1.24238	0.0157222	0	0.170207
2.822	-0.0762385	-3.13768	-1478.72	104.07	0.00232691	-7.8155	-545.455	2.12725	0.0156044	0	0.170207
2.823	-0.0762342	-3.14551	-1479.26	104.074	0.00632991	-7.84155	-545.455	5.49651	0.0154853	0	0.170207
2.824	-0.0762258	-3.15336	-1479.8	104.081	0.010342	-7.8676	-545.455	8.86535	0.0153647	0	0.170207
2.825	-0.0762135	-3.16124	-1480.35	104.092	0.0143659	-7.89366	-545.455	12.2337	0.0152427	0	0.170207
2.826	-0.0761971	-3.16915	-1480.89	104.106	0.0184046	-7.91972	-545.455	15.6016	0.0151194	0	0.170207
2.827	-0.0761767	-3.17708	-1481.43	104.123	0.0224609	-7.94579	-545.455	18.9688	0.0149947	0	0.170207
2.828	-0.0761522	-3.18504	-1481.98	104.144	0.0265375	-7.97186	-545.455	22.3355	0.0148686	0	0.170207
2.829	-0.0761236	-3.19303	-1482.52	104.168	0.0306374	-7.99793	-545.455	25.7015	0.0147412	0	0.170207
2.83	-0.0760909	-3.20104	-1483.06	104.195	0.0347633	-8.024	-545.455	29.0668	0.0146124	0	0.170207
2.831	-0.0760541	-3.20908	-1483.6	104.226	0.038918	-8.05008	-545.455	32.4313	0.0144824	0	0.170207
2.832	-0.0760131	-3.21714	-1484.15	104.26	0.0431046	-8.07615	-545.455	35.795	0.014351	0	0.170207
2.833	-0.0759678	-3.22523	-1484.69	104.297	0.0473256	-8.10222	-545.455	39.1578	0.0142183	0	0.170207
2.834	-0.0759184	-3.23334	-1485.23	104.338	0.0515841	-8.12829	-545.455	42.5197	0.0140844	0	0.170207
2.835	-0.0758647	-3.24148	-1485.78	104.382	0.0558827	-8.15436	-545.455	45.8806	0.0139491	0	0.170207
2.836	-0.0758066	-3.24965	-1486.32	104.43	0.0602244	-8.18042	-545.455	49.2405	0.0138126	0	0.170207
2.837	-0.0757442	-3.25784	-1486.86	104.481	0.0646119	-8.20648	-545.455	52.5993	0.0136749	0	0.170207
2.838	-0.0756774	-3.26606	-1487.41	104.535	0.0690481	-8.23253	-545.455	55.9569	0.0135359	0	0.170207
2.839	-0.0756061	-3.27431	-1487.95	104.593	0.0735358	-8.25858	-545.455	59.3134	0.0133957	0	0.170207
2.84	-0.0755303	-3.28258	-1488.49	104.654	0.0780777	-8.28462	-545.455	62.6686	0.0132543	0	0.170207
2.841	-0.0754499	-3.29088	-1489.04	104.718	0.0826767	-8.31065	-545.455	66.0226	0.0131116	0	0.170207
2.842	-0.0753649	-3.2992	-1489.58	104.786	0.0873356	-8.33667	-545.455	69.3751	0.0129678	0	0.170207
2.843	-0.0752752	-3.30755	-1490.12	104.857	0.0920572	-8.36267	-545.455	72.7263	0.0128228	0	0.170207
2.844	-0.0751808	-3.31593	-1490.67	104.931	0.0968441	-8.38867	-545.455	76.0759	0.0126767	0	0.170207
2.845	-0.0750815	-3.32433	-1491.21	105.009	0.101699	-8.41466	-545.455	79.4241	0.0125294	0	0.170207
2.846	-0.0749773	-3.33276	-1491.75	105.09	0.106625	-8.44063	-545.455	82.7706	0.012381	0	0.170207
2.847	-0.0748682	-3.34121	-1492.3	105.175	0.111625	-8.46658	-545.455	86.1155	0.0122314	0	0.170207
2.848	-0.0747541	-3.34969	-1492.84	105.262	0.116701	-8.49252	-545.455	89.4587	0.0120807	0	0.170207
2.849	-0.0746348	-3.3582	-1493.38	105.354	0.121857	-8.51845	-545.455	92.8001	0.011929	0	0.170207
2.85	-0.0745103	-3.36673	-1493.93	105.448	0.127094	-8.54435	-545.455	96.1396	0.0117761	0	0.170207
2.851	-0.0743806	-3.37528	-1494.47	105.546	0.132416	-8.57023	-545.455	99.4773	0.0116222	0	0.170207
2.852	-0.0742455	-3.38387	-1495.01	105.647	0.137825	-8.5961	-545.455	102.813	0.0114672	0	0.170207
2.853	-0.0741049	-3.39248	-1495.56	105.751	0.143324	-8.62194	-545.455	106.147	0.0113112	0	0.170207
2.854	-0.0739588	-3.40111	-1496.1	105.859	0.148916	-8.64775	-545.455	109.478	0.0111542	0	0.170207
2.855	-0.073807	-3.40977	-1496.65	105.97	0.154603	-8.67355	-545.455	112.807	0.0109962	0	0.170207
2.856	-0.0736496	-3.41846	-1497.19	106.085	0.160387	-8.69931	-545.455	116.135	0.0108371	0	0.170207
2.857	-0.0734862	-3.42717	-1497.73	106.203	0.166273	-8.72505	-545.455	119.459	0.0106771	0	0.170207
2.858	-0.073317	-3.43591	-1498.28	106.324	0.172261	-8.75076	-545.455	122.782	0.0105161	0	0.170207
2.859	-0.0731417	-3.44467	-1498.82	106.448	0.178355	-8.77643	-545.455	126.102	0.0103541	0	0.170207
2.86	-0.0729602	-3.45346	-1499.37	106.576	0.184557	-8.80208	-545.455	129.419	0.0101912	0	0.170207
2.861	-0.0727725	-3.46228	-1499.91	106.707	0.190869	-8.82769	-545.455	132.734	0.0100274	0	0.170207
2.862	-0.0725785	-3.47112	-1500.45	106.841	0.197295	-8.85326	-545.455	136.046	0.00986266	0	0.170207
2.863	-0.0723779	-3.47998	-1501	106.979	0.203837	-8.8788	-545.455	139.355	0.00969703	0	0.170207
2.864	-0.0721707	-3.48887	-1501.54	107.12	0.210496	-8.9043	-545.455	142.662	0.00953051	0	0.170207
2.865	-0.0719569	-3.49779	-1502.09	107.264	0.217277	-8.92975	-545.455	145.965	0.00936313	0	0.170207
2.866	-0.0717361	-3.50673	-1502.63	107.412	0.22418	-8.95517	-545.455	149.266	0.0091949	0	0.170207
2.867	-0.0715085	-3.5157	-1503.17	107.563	0.231209	-8.98054	-545.455	152.563	0.00902583	0	0.170207
2.868	-0.0712737	-3.5247	-1503.72	107.717	0.238365	-9.00586	-545.455	155.858	0.00885593	0	0.170207
2.869	-0.0710317	-3.53371	-1504.26	107.875	0.245651	-9.03114	-545.455	159.149	0.00868523	0	0.170207
2.87	-0.0707823	-3.54276	-1504.81	108.035	0.25307	-9.05636	-545.455	162.436	0.00851374	0	0.170207
2.871	-0.0705255	-3.55183	-1505.35	108.2	0.260623	-9.08154	-545.455	165.72	0.00834148	0	0.170207
2.872	-0.070261	-3.56092	-1505.89	108.367	0.268313	-9.10665	-545.455	169.001	0.00816845	0	0.170207
2.873	-0.0699888	-3.57004	-1506.44	108.538	0.276142	-9.13172	-545.455	172.278	0.00799467	0	0.170207
2.874	-0.0697087	-3.57918	-1506.98	108.711	0.284113	-9.15672	-545.455	175.551	0.00782017	0	0.170207
2.875	-0.0694206	-3.58835	-1507.53	108.889	0.292226	-9.18166	-545.455	178.821	0.00764496	0	0.170207
2.876	-0.0691242	-3.59755	-1508.07	109.069	0.300485	-9.20654	-545.455	182.086	0.00746904	0	0.170207
2.877	-0.0688195	-3.60677	-1508.62	109.253	0.308892	-9.23136	-545.455	185.348	0.00729245	0	0.170207
2.878	-0.0685064	-3.61601	-1509.16	109.44	0.317448	-9.25611	-545.455	188.605	0.00711519	0	0.170207
2.879	-0.0681846	-3.62528	-1509.7	109.63	0.326156	-9.28078	-545.455	191.858	0.00693727	0	0.170207
2.88	-0.067854	-3.63457	-1510.25	109.824	0.335016	-9.30539	-545.455	195.107	0.00675873	0	0.170207
2.881	-0.0675145	-3.64389	-1510.79	110.02	0.344033	-9.32992	-545.455	198.351	0.00657956	0	0.170207
2.882	-0.0671659	-3.65323	-1511.34	110.22	0.353206	-9.35437	-545.455	201.591	0.00639979	0	0.170207
2.883	-0.066808	-3.6626	-1511.88	110.423	0.362538	-9.37875	-545.455	204.826	0.00621944	0	0.170207
2.884	-0.0664408	-3.67199	-1512.43	110.63	0.372031	-9.40304	-545.455	208.057	0.00603852	0	0.170207
2.885	-0.0660639	-3.6814	-1512.97	110.84	0.381686	-9.42724	-545.455	211.282	0.00585704	0	0.170207
2.886	-0.0656773	-3.69084	-1513.52	111.052	0.391506	-9.45136	-545.455	214.502	0.00567502	0	0.170207
2.887	-0.0652809	-3.70031	-1514.06	111.269	0.401491	-9.47539	-545.455	217.718	0.00549249	0	0.170207
2.888	-0.0648743	-3.70979	-1514.6	111.488	0.411643	-9.49932	-545.455	220.928	0.00530945	0	0.170207
2.889	-0.0644575	-3.71931	-1515.15	111.71	0.421964	-9.52316	-545.455	224.133	0.00512592	0	0.170207
2.89	-0.0640303	-3.72884	-1515.69	111.936	0.432455	-9.5469	-545.455	227.332	0.00494192	0	0.170207
2.891	-0.0635925	-3.7384	-1516.24	112.165	0.443118	-9.57054	-545.455	230.525	0.00475746	0	0.170207
2.892	-0.063144	-3.74798	-1516.78	112.397	0.453954	-9.59407	-545.455	233.713	0.00457257	0	0.170207
2.893	-0.0626846	-3.75759	-1517.33	112.632	0.464963	-9.6175	-545.455	236.895	0.00438725	0	0.170207
2.894	-0.062214	-3.76722	-1517.87	112.871	0.476149	-9.64081	-545.455	240.071	0.00420153	0	0.170207
2.895	-0.0617322	-3.77687	-1518.42	113.113	0.48751	-9.66401	-545.455	243.241	0.00401542	0	0.170207
2.896	-0.061239	-3.78654	-1518.96	113.357	0.499049	-9.68709	-545.455	246.405	0.00382894	0	0.170207
2.897	-0.0607341	-3.79624	-1519.51	113.605	0.510767	-9.71005	-545.455	249.562	0.00364211	0	0.170207
2.898	-0.0602174	-3.80596	-1520.05	113.857	0.522665	-9.73289	-545.455	252.712	0.00345493	0	0.170207
2.899	-0.0596887	-3.81571	-1520.6	114.111	0.534743	-9.7556	-545.455	255.856	0.00326744	0	0.170207
2.9	-0.0591478	-3.82548	-1521.14	114.368	0.547002	-9.77818	-545.455	258.994	0.00307964	0	0.170207
2.901	-0.0585946	-3.83527	-1521.69	114.629	0.559443	-9.80063	-545.455	262.124	0.00289155	0	0.170207
2.902	-0.0580289	-3.84508	-1522.23	114.893	0.572067	-9.82294	-545.455	265.247	0.00270319	0	0.170207
2.903	-0.0574504	-3.85491	-1522.78	115.159	0.584874	-9.84511	-545.455	268.362	0.00251458	0	0.170207
2.904	-0.0568591	-3.86477	-1523.32	115.429	0.597865	-9.86713	-545.455	271.471	0.00232573	0	0.170207
2.905	-0.0562546	-3.87465	-1523.87	115.702	0.61104	-9.88901	-545.455	274.571	0.00213666	0	0.170207
2.906	-0.0556369	-3.88455	-1524.41	115.978	0.624399	-9.91073	-545.455	277.664	0.00194738	0	0.170207
2.907	-0.0550058	-3.89447	-1524.96	116.258	0.637944	-9.9323	-545.455	280.749	0.00175793	0	0.170207
2.908	-0.054361	-3.90441	-1525.5	116.54	0.651674	-9.95372	-545.455	283.827	0.0015683	0	0.170207
2.909	-0.0537024	-3.91437	-1526.05	116.825	0.665589	-9.97497	-545.455	286.895	0.00137852	0	0.170207
2.91	-0.0530297	-3.92436	-1526.59	117.114	0.679689	-9.99605	-545.455	289.956	0.00118861	0	0.170207
2.911	-0.0523429	-3.93437	-1527.14	117.405	0.693974	-10.017	-545.455	293.008	0.000998576	0	0.170207
2.912	-0.0516417	-3.94439	-1527.68	117.7	0.708444	-10.0377	-545.455	296.051	0.000808445	0	0.170207
2.913	-0.050926	-3.95444	-1528.23	117.997	0.723099	-10.0583	-545.455	299.085	0.00061823	0	0.170207
2.914	-0.0501955	-3.96451	-1528.77	118.298	0.737939	-10.0787	-545.455	302.111	0.00042795	0	0.170207
2.915	-0.04945	-3.9746	-1529.32	118.601	0.752962	-10.0989	-545.455	305.127	0.00023762	0	0.170207
2.916	-0.0486895	-3.98471	-1529.86	118.908	0.768169	-10.1189	-545.455	308.133	4.72586e-05	0	0.170207
2.917	-0.0479136	-3.99484	-1530.41	119.218	0.783559	-10.1387	-545.455	311.13	-0.000143118	0	0.170207
2.918	-0.0471223	-4.00498	-1530.96	119.53	0.799132	-10.1583	-545.455	314.118	-0.000333492	0	0.170207
2.919	-0.0463153	-4.01515	-1531.5	119.846	0.814885	-10.1777	-545.455	317.095	-0.000523846	0	0.170207
2.92	-0.0454925	-4.02534	-1532.05	120.165	0.83082	-10.1969	-545.455	320.063	-0.000714163	0	0.170207
2.921	-0.0446536	-4.03555	-1532.59	120.486	0.846933	-10.2159	-545.455	323.02	-0.000904427	0	0.170207
2.922	-0.0437985	-4.04577	-1533.14	120.811	0.863225	-10.2347	-545.455	325.966	-0.00109462	0	0.170207
2.923	-0.0429271	-4.05602	-1533.68	121.138	0.879695	-10.2533	-545.455	328.902	-0.00128472	0	0.170207
2.924	-0.0420391	-4.06628	-1534.23	121.468	0.89634	-10.2717	-545.455	331.827	-0.00147472	0	0.170207
2.925	-0.0411344	-4.07656	-1534.77	121.802	0.913159	-10.2898	-545.455	334.741	-0.0016646	0	0.170207
2.926	-0.0402127	-4.08686	-1535.32	122.138	0.930152	-10.3077	-545.455	337.643	-0.00185434	0	0.170207
2.927	-0.039274	-4.09717	-1535.87	122.477	0.947316	-10.3254	-545.455	340.535	-0.00204392	0	0.170207
2.928	-0.038318	-4.10751	-1536.41	122.819	0.964649	-10.3428	-545.455	343.414	-0.00223332	0	0.170207
2.929	-0.0373446	-4.11786	-1536.96	123.164	0.98215	-10.36	-545.455	346.282	-0.00242254	0	0.170207
2.93	-0.0363537	-4.12823	-1537.5	123.511	0.999817	-10.3769	-545.455	349.138	-0.00261155	0	0.170207
2.931	-0.035345	-4.13861	-1538.05	123.862	1.01765	-10.3936	-545.455	351.981	-0.00280033	0	0.170207
2.932	-0.0343183	-4.14902	-1538.59	124.215	1.03564	-10.4101	-545.455	354.812	-0.00298887	0	0.170207
2.933	-0.0332736	-4.15943	-1539.14	124.572	1.05379	-10.4263	-545.455	357.63	-0.00317715	0	0.170207
2.934	-0.0322107	-4.16987	-1539.69	124.931	1.0721	-10.4422	-545.455	360.436	-0.00336516	0	0.170207
2.935	-0.0311294	-4.18032	-1540.23	125.293	1.09056	-10.4579	-545.455	363.228	-0.00355287	0	0.170207
2.936	-0.0300295	-4.19078	-1540.78	125.657	1.10918	-10.4732	-545.455	366.007	-0.00374027	0	0.170207
2.937	-0.028911	-4.20126	-1541.32	126.025	1.12794	-10.4884	-545.455	368.773	-0.00392735	0	0.170207
2.938	-0.0277736	-4.21176	-1541.87	126.395	1.14685	-10.5032	-545.455	371.525	-0.00411408	0	0.170207
2.939	-0.0266172	-4.22227	-1542.42	126.768	1.1659	-10.5178	-545.455	374.263	-0.00430045	0	0.170207
2.94	-0.0254417	-4.2328	-1542.96	127.143	1.18509	-10.532	-545.455	376.987	-0.00448644	0	0.170207
2.941	-0.024247	-4.24333	-1543.51	127.522	1.20442	-10.546	-545.455	379.696	-0.00467204	0	0.170207
2.942	-0.0230329	-4.25389	-1544.06	127.903	1.22388	-10.5597	-545.455	382.391	-0.00485723	0	0.170207
2.943	-0.0217992	-4.26445	-1544.6	128.286	1.24347	-10.5731	-545.455	385.071	-0.00504199	0	0.170207
2.944	-0.0205459	-4.27503	-1545.15	128.673	1.26319	-10.5862	-545.455	387.736	-0.0052263	0	0.170207
2.945	-0.0192728	-4.28563	-1545.69	129.062	1.28303	-10.599	-545.455	390.386	-0.00541016	0	0.170207
2.946	-0.0179798	-4.29623	-1546.24	129.454	1.30299	-10.6115	-545.455	393.02	-0.00559353	0	0.170207
2.947	-0.0166668	-4.30685	-1546.79	129.848	1.32306	-10.6237	-545.455	395.639	-0.00577641	0	0.170207
2.948	-0.0153336	-4.31748	-1547.33	130.245	1.34325	-10.6356	-545.455	398.242	-0.00595878	0	0.170207
2.949	-0.0139802	-4.32812	-1547.88	130.644	1.36354	-10.6471	-545.455	400.828	-0.00614062	0	0.170207
2.95	-0.0126065	-4.33877	-1548.43	131.046	1.38393	-10.6583	-545.455	403.399	-0.00632192	0	0.170207
2.951	-0.0112123	-4.34944	-1548.97	131.451	1.40442	-10.6692	-545.455	405.952	-0.00650265	0	0.170207
2.952	-0.00979762	-4.36011	-1549.52	131.858	1.42501	-10.6798	-545.455	408.489	-0.00668281	0	0.170207
2.953	-0.00836228	-4.3708	-1550.07	132.268	1.44568	-10.6901	-545.455	411.009	-0.00686238	0	0.170207
2.954	-0.00690623	-4.38149	-1550.61	132.68	1.46644	-10.7	-545.455	413.511	-0.00704133	0	0.170207
2.955	-0.00542938	-4.3922	-1551.16	133.095	1.48728	-10.7095	-545.455	415.996	-0.00721966	0	0.170207
2.956	-0.00393165	-4.40291	-1551.71	133.512	1.50819	-10.7188	-545.455	418.463	-0.00739735	0	0.170207
2.957	-0.00241298	-4.41363	-1552.25	133.932	1.52917	-10.7276	-545.455	420.912	-0.00757437	0	0.170207
2.958	-0.00087329	-4.42437	-1552.8	134.354	1.55021	-10.7362	-545.455	423.343	-0.00775073	0	0.170207
2.959	0.000687471	-4.43511	-1553.35	134.779	1.57132	-10.7444	-545.455	425.755	-0.00792639	0	0.170207
2.96	0.00226936	-4.44585	-1553.9	135.206	1.59247	-10.7522	-545.455	428.149	-0.00810134	0	0.170207
2.961	0.00387243	-4.45661	-1554.44	135.635	1.61368	-10.7597	-545.455	430.524	-0.00827558	0	0.170207
2.962	0.00549673	-4.46737	-1554.99	136.067	1.63492	-10.7668	-545.455	432.88	-0.00844907	0	0.170207
2.963	0.00714229	-4.47814	-1555.54	136.501	1.65621	-10.7736	-545.455	435.216	-0.00862181	0	0.170207
